,subject,condition,filename,sequence,IC,high_IC_chosen,target_pos,target_metric_2,target_metric_4,accent,musician
163,flrhcy,tonic G4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
164,flrhcy,tonic G4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
165,flrhcy,tonic G4,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
166,flrhcy,tonic G4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
167,flrhcy,tonic G4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
168,flrhcy,tonic G4,fc_IC_accent_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
169,flrhcy,tonic G4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
170,flrhcy,tonic G4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
171,flrhcy,tonic G4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
172,flrhcy,tonic G4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
173,flrhcy,tonic G4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
174,flrhcy,tonic G4,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
175,flrhcy,tonic G4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
176,78h1fg,tonic G4,fc_IC_accent_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
177,78h1fg,tonic G4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
178,78h1fg,tonic G4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
179,78h1fg,tonic G4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
180,78h1fg,tonic G4,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
181,78h1fg,tonic G4,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,0,3,2,4,0,0
182,78h1fg,tonic G4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
183,78h1fg,tonic G4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
184,78h1fg,tonic G4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
185,78h1fg,tonic G4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
186,78h1fg,tonic G4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
187,78h1fg,tonic G4,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
188,78h1fg,tonic G4,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
189,78h1fg,tonic G4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
190,78h1fg,tonic G4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
191,78h1fg,tonic G4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
192,s6w20j,tonic G4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
193,s6w20j,tonic G4,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
194,s6w20j,tonic G4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
195,s6w20j,tonic G4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
196,s6w20j,tonic G4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
197,s6w20j,tonic G4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
198,s6w20j,tonic G4,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,1,3,2,4,0,0
199,s6w20j,tonic G4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
200,s6w20j,tonic G4,fc_IC_accent_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
201,s6w20j,tonic G4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
202,s6w20j,tonic G4,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
203,s6w20j,tonic G4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
204,s6w20j,tonic G4,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
205,s6w20j,tonic G4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
206,s6w20j,tonic G4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
207,s6w20j,tonic G4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
208,ec9s17,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
209,ec9s17,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,1,5,2,2,1,1
210,ec9s17,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
211,ec9s17,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,1
212,ec9s17,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
213,ec9s17,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,1
214,ec9s17,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
215,ec9s17,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
216,ec9s17,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,1
217,ec9s17,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
218,ec9s17,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,1
219,ec9s17,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
220,ec9s17,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,1
221,ec9s17,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
222,ec9s17,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
223,ec9s17,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
224,u47d1f,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
225,u47d1f,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
226,u47d1f,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
227,u47d1f,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
228,u47d1f,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
229,u47d1f,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
230,u47d1f,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
231,u47d1f,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
232,u47d1f,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
233,u47d1f,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
234,u47d1f,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
235,u47d1f,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
236,u47d1f,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,0,5,2,2,1,0
237,u47d1f,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
238,u47d1f,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
239,u47d1f,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
240,ttvk1n,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,1
241,ttvk1n,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,1
242,ttvk1n,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,1
243,ttvk1n,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
244,ttvk1n,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
245,ttvk1n,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
246,ttvk1n,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
247,ttvk1n,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
248,ttvk1n,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
249,ttvk1n,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,1
250,ttvk1n,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
251,ttvk1n,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
252,ttvk1n,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
253,ttvk1n,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,0,5,2,2,1,1
254,ttvk1n,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
255,ttvk1n,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,1
256,w3m1ys,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
257,w3m1ys,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
258,w3m1ys,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
259,w3m1ys,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
260,w3m1ys,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
261,w3m1ys,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
262,w3m1ys,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
263,w3m1ys,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
264,w3m1ys,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
265,w3m1ys,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
266,w3m1ys,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
267,w3m1ys,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
268,w3m1ys,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
269,w3m1ys,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
270,w3m1ys,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,1,5,2,2,1,0
271,w3m1ys,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
272,flba1o,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,1,5,2,2,1,1
273,flba1o,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,1
274,flba1o,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,1
275,flba1o,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
276,flba1o,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
277,flba1o,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
278,flba1o,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
279,flba1o,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
280,flba1o,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
281,flba1o,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
282,flba1o,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
283,flba1o,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,1
284,flba1o,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,1
285,flba1o,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
286,flba1o,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,1
287,flba1o,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
288,w44qgq,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
289,w44qgq,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
290,w44qgq,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
291,w44qgq,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
292,w44qgq,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
293,w44qgq,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
294,w44qgq,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,1,5,2,2,1,0
295,w44qgq,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
296,w44qgq,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
297,w44qgq,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
298,w44qgq,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
299,w44qgq,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
300,w44qgq,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
301,w44qgq,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
302,w44qgq,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
303,w44qgq,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
304,fvlttn,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
305,fvlttn,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
306,fvlttn,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
307,fvlttn,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
308,fvlttn,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
309,fvlttn,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
310,fvlttn,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
311,fvlttn,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
312,fvlttn,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
313,fvlttn,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
314,fvlttn,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
315,fvlttn,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
316,fvlttn,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
317,fvlttn,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
318,fvlttn,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,0,5,2,2,1,0
319,fvlttn,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
320,zo2z5j,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
321,zo2z5j,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
322,zo2z5j,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
323,zo2z5j,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
324,zo2z5j,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
325,zo2z5j,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
326,zo2z5j,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
327,zo2z5j,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
328,zo2z5j,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
329,zo2z5j,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
330,zo2z5j,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,0,5,2,2,1,0
331,zo2z5j,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
332,zo2z5j,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
333,zo2z5j,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
334,zo2z5j,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
335,zo2z5j,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
336,c6mxcy,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
337,c6mxcy,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
338,c6mxcy,tonic Bb4,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
339,c6mxcy,tonic Bb4,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
340,c6mxcy,tonic Bb4,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
341,c6mxcy,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,1,5,2,2,1,0
342,c6mxcy,tonic Bb4,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
343,c6mxcy,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
344,c6mxcy,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
345,c6mxcy,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
346,c6mxcy,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
347,c6mxcy,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
348,c6mxcy,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
349,c6mxcy,tonic Bb4,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
350,c6mxcy,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
351,c6mxcy,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
352,wtnk42,tonic Bb4,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
353,wtnk42,tonic Bb4,fc_IC_accent_5_2.mp3,"[1, 2, 3, 6, 5, 4, 3, 1]",,1,5,2,2,1,0
354,wtnk42,tonic Bb4,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
355,wtnk42,tonic Bb4,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
356,wtnk42,tonic Bb4,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
357,wtnk42,tonic Bb4,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
358,wtnk42,tonic Bb4,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
359,wtnk42,tonic Bb4,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
360,wtnk42,tonic Bb4,fc_IC_default_5_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
361,wtnk42,tonic Bb4,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
362,wtnk42,tonic Bb4,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
